"id","addtime","title","info","duration","cover","author","playcount","danmaku","likes","favorite","share","commentcount","publocation","pubtime","typename","laiyuan","coin"
"1087","2024-12-09 10:06:30","小伙花1200租了一辆跑车，终于知道国内为什么都不喜欢开敞篷车了","小翔哥花了1200租了一辆高级跑车，开着敞篷环洱海一圈特别爽","456","http://i0.hdslb.com/bfs/archive/23a6c948108f0bcdc488f516305545567620b773.jpg","翔翔大作战","5355274","26908","230311","27322","9565","6482",\N,"2019-09-15 17:30:46","出行","https://b23.tv/BV1eJ411A7os","139680"
"1088","2024-12-09 10:06:30","十斤花甲一口气全吃掉！里面的肉估计就一点塞牙缝都不够！","youtube频道：敬汉卿【官方频道】\
创意投稿邮箱1905387728@qq.com\
淘宝店：敬汉卿","249","http://i0.hdslb.com/bfs/archive/0b4a75f7e55b545d33f39fab49cf43c67c27292a.jpg","敬汉卿","7422768","21103","290055","21635","5032","5467",\N,"2019-09-15 20:29:52","搞笑","https://b23.tv/BV19J411A7pF","109395"
"1089","2024-12-09 10:06:30","【卢本伟主演】头号玩家！第二集：卢本伟身陷九九八十一难，能否通关？","前作av57798444\
毕竟是头号玩家，肯定是需要用游戏来做的\
后面的游戏大部分是一些我玩过的游戏的CG或者录屏，所以能做进视频里感觉真的很不错\
还有关于之前预告的一些片段是被我删减过了，因为感觉效果不太好比较拖节奏\
对了，还是那句话，希望把开挂这个当成一个梗，毕竟这里是鬼畜区嘛\
记得素质三连哈\
BGM\
One Way Or Another\
Stayin' Alive\
Prisoner's Awakening\
Special Ops\
Great Days\
Scattered Remains","822","http://i0.hdslb.com/bfs/archive/c5062f721dc160db18623ad79337bc8a340bd48b.jpg","哦呼w","5832246","34751","429679","196411","60467","5841",\N,"2019-09-13 12:00:21","鬼畜调教","https://b23.tv/BV11J411P7Y9","492509"
"1090","2024-12-09 10:06:30","【朱一旦】69 做人不要太攀比 ！","微博：朱一旦的枯燥生活\
YouTube：【朱一旦的枯燥生活】官方频道","61","http://i1.hdslb.com/bfs/archive/b775e385687929da8e0d128365126ae6432c848d.jpg","朱一旦的枯燥生活","7294668","2229","257826","20111","10869","3358",\N,"2019-09-17 18:29:43","搞笑","https://b23.tv/BV1VJ411w7ow","101624"
"1091","2024-12-09 10:06:30","郭杰瑞从美国带来人造肉！美国黑科技人造肉还没五毛素肉好吃？","youtube频道：敬汉卿【官方频道】\
创意投稿邮箱1905387728@qq.com\
淘宝店：敬汉卿","279","http://i1.hdslb.com/bfs/archive/c3b5a4b3d50a3652404d3f7d7b6535771f8a47bb.jpg","敬汉卿","5383623","21753","253327","22087","3495","5437",\N,"2019-09-13 18:02:17","搞笑","https://b23.tv/BV1PJ411N7yY","71835"
"1092","2024-12-09 10:06:30","【敖厂长】1989年炸裂级沙盒游戏 30年前的无人深空","中秋快乐小伙伴们 ,充电投币收藏来砸我吧","630","http://i0.hdslb.com/bfs/archive/6389747f721e2d5b720d18e28da999d07a6233cb.jpg","敖厂长","4965329","34958","308003","86335","18300","6715",\N,"2019-09-12 15:59:39","单机游戏","https://b23.tv/BV1pJ411P7Sa","313677"
"1093","2024-12-09 10:06:30","芒种，一想到你我就……","这一次，我终于拍到荷花了，夏天在荷花池边拍舞真的需要好运气呀，真幸运。\
这次的舞蹈是芒种，也是给大家的中秋礼物，希望大家看得开心，愿大家中秋快乐！\
\
音乐：芒种，音阙诗听\
编舞：白小白，av66178139","212","http://i1.hdslb.com/bfs/archive/e2a356b34e28feda14dcea93fb429a2c302aa95d.jpg","-欣小萌-","26072642","43728","507841","254612","76289","11734","江苏","2019-09-12 16:17:37","舞蹈综合","https://b23.tv/BV1sJ411P7CF","257921"
"1094","2024-12-09 10:06:30","他们 死在了祖国胜利的前夜","铭记历史，不忘国耻\
向那些倒在祖国胜利前夜的英雄们\
致以最崇高的敬意","285","http://i1.hdslb.com/bfs/archive/35a0611d609c7e51131518e83298406d6f42829c.jpg","噩梦Crazy","26715497","215996","1863250","1107438","184855","21696",\N,"2019-09-18 20:49:25","影视剪辑","https://b23.tv/BV1mJ411g733","1722255"
"1095","2024-12-09 10:06:30","【老番茄】我潜入谷歌了！","参加了2019年9月10-11日的谷歌开发者大会，见到了很多新鲜的技术！","487","http://i1.hdslb.com/bfs/archive/b40638a3783b385f5fc1ac577b8462c8535cb86d.jpg","老番茄","7000826","37675","370016","67585","9347","6122",\N,"2019-09-16 20:00:32","日常","https://b23.tv/BV18J411c7KC","176795"
"1096","2024-12-09 10:06:30","【咬人猫X露露】今天不上班！跳猛男版！新 宝 岛！","看到这支魔性的舞就想起从前和露露录小苹果时候的快乐~不一定需要多么标准的动作，只要一起玩的开心就好了，希望这次大家也能体验到一份和平时舞蹈中不一样的欢乐。\
露露：“憋笑太难了，憋着扭腰转圈太难了，趁着可以放肆笑的时候别走程序，直接笑吧”\
原视频（加减乘除舞）：https://www.youtube.com/watch?v=PJZb_127MLM\
参考版本：https://twitter.com/MoriMorrix/status/1132639336552251393","178","http://i0.hdslb.com/bfs/archive/06ce21a3e9d69ff8bd65cba2f498316abc296f5b.jpg","=咬人猫=","25820418","31889","481764","275334","91778","11527","四川","2019-09-12 20:00:12","宅舞","https://b23.tv/BV1pJ411P7zm","286252"
"1097","2024-12-09 10:06:30","爆笑！约会一天只能说五句话是什么沙雕体验？","我笑死了，你要是笑了就点个赞呗~","510","http://i1.hdslb.com/bfs/archive/dc6e8ed0f26d3f52d677edeef741f9589aed7ec2.jpg","啊吗粽","4130035","29378","384993","44599","57532","4533",\N,"2019-09-14 17:19:51","日常","https://b23.tv/BV1PJ411A7QX","151099"
"1098","2024-12-09 10:06:30","【爱情公寓rap】张伟：你是软蛋 他是淫贼 我是穷鬼","到底谁才是最强的骚话王呢？\
看的辣么开心不要忘记三连+关注哦~\
BGM：Bang Bang - Dr. Dre\
爱情公寓系列第九部：av84663924\
爱情公寓系列第七部：av77073377\
爱情公寓系列第六部：av71310331\
爱情公寓系列第五部：av68369638\
爱情公寓系列第四部：（本视频）\
爱情公寓系列第三部：av66259428\
爱情公寓系列第二部：av62135098\
爱情公寓系列第一部：av60573140","117","http://i1.hdslb.com/bfs/archive/60ba3d9afba328d77ceefae867f1d94d79587756.jpg","红豆稀饭中","18637370","23706","1115318","414356","75565","3296",\N,"2019-09-15 10:00:34","鬼畜调教","https://b23.tv/BV1GJ411A7Xm","560591"
"1099","2024-12-09 10:06:30","华农兄弟：山上的南酸枣结了好多，我们去捡一点来吃","华农兄弟：山上的南酸枣结了好多，我们去捡一点来吃","295","http://i1.hdslb.com/bfs/archive/ebfb6fd495c1d6599b22c0ffc40d0b0c172fd659.jpg","华农兄弟","2668990","16896","104909","4106","2165","4006",\N,"2019-09-18 11:30:39","三农","https://b23.tv/BV1FJ411w7XT","24225"
"1100","2024-12-09 10:06:30","这下玩崩了吧！中国小伙在家偷偷用vr看片，被日本女友发现后...『kei和marin』","up主推荐 ★★★★★★★★★★★★★★★★★★   \
\
问完估计要分手：av67281091\
给日本外婆尝试中国特产：av66621433 \
我当爸爸啦：av65477669  \
偷买的小○书被女友发现了：av62649117  \
拍视频我们一共赚了多少钱：av58362965  \
有钱人这么撩妹：av52848210","265","http://i1.hdslb.com/bfs/archive/f24205a59b145c874bd4bd83368a7f14aeeb84ee.jpg","kei和marin","6888982","12870","231493","28495","8629","2364",\N,"2019-09-18 18:00:59","日常","https://b23.tv/BV1iJ411w7D4","69469"
"1101","2024-12-09 10:06:34","102位UP主花式演绎《我和我的祖国》","102位UP主，用阿卡贝拉，Funk，Jazz，JRock，Pop，民乐6种音乐元素花式演绎《我和我的祖国》~特别鸣谢黄绮珊、霍尊、戴荃、李玉刚、葛平。\
指导单位：共青团中央宣传部\
联合出品：人民日报全国党媒平台\
监制：DMYoung\
音乐制作人：安栋 IdeaMusicTeam、薛钦之 IdeaMusicTeam\
编曲：天钦\
混音：周天澈@TC Faders\
吉他：雷十一\
小号：刘楠乔\
Alto/Tenor萨克斯：谢雨哲","302","http://i0.hdslb.com/bfs/archive/c4c567eebd12493231e39d95149fb35f4ffe6415.jpg","哔哩哔哩弹幕网","9061144","178663","834217","361874","88329","20258","上海","2019-09-24 13:00:51","MV","https://b23.tv/BV1QJ411M7HJ","848764"
"1102","2024-12-09 10:06:34","【英雄联盟/随缘踩点】戴上耳机！感受还可以的视听盛宴！","视频已经整改了，看完了请素质三.......哎算了吧\
\
\
-\
\
\
bgm：Sold Out","190","http://i1.hdslb.com/bfs/archive/67ef6c1b204b2859524c6799646c13889adc51aa.jpg","卢本偽的师傅丶r","4070586","6574","268967","170550","12676","3364",\N,"2019-09-20 16:24:43","GMV","https://b23.tv/BV19J41137QV","231138"
"1103","2024-12-09 10:06:34","今天天气好，去天台蹦个迪","音乐&舞蹈：宇宙少女\
抓住夏天的尾巴，去天台蹦个夏日迪。\
咱也不敢说，这秋天就到了，提前祝大家国庆快乐！假期就好好玩耍吧~\
嚯呀！","174","http://i2.hdslb.com/bfs/archive/540cfc60ed985654b183fe2ccac9939257419a9c.jpg","-欣小萌-","8391933","12015","140198","75443","15620","4502","江苏","2019-09-24 10:51:13","明星舞蹈","https://b23.tv/BV1SJ411M7Uf","67619"
"1104","2024-12-09 10:06:34","【高清彩色】开国大典","【高清彩色】开国大典","733","http://i1.hdslb.com/bfs/archive/059d9f23eef44dc62163db64b3d99e06cc01e7c7.jpg","共青团中央","8970843","12","796284","399511","112202","48",\N,"2019-09-21 19:32:06","社科·法律·心理","https://b23.tv/BV1SJ411u7JW","609824"
"1105","2024-12-09 10:06:34","那两个说中文的老外得知自己火了，高兴到说不出话！","✚可以的话务必【投币】噢~✚\
游戏名：VRChat（可以VR）祝大家都能遇到自己的Surprise！\
@花之祭p @sinditsu @DRG(暂时没开任何账号~) \
这期录制在视频发布的第三天，主要是补完之前那期的内容，聚一聚看看他俩的反应，视频不报太高期望哈哈哈~\
✚微博@信徒Shinja✚","470","http://i1.hdslb.com/bfs/archive/5c2f8ad68cf814d7459cc2654485e8263fa0b14e.jpg","信徒Shinja","6630653","30057","487395","152166","41733","7584",\N,"2019-09-22 18:50:58","网络游戏","https://b23.tv/BV1tJ411g7of","277270"
"1106","2024-12-09 10:06:34","总理，您听到了吗？飞机再也不用飞两遍了","人民日报\
总理，您听到了吗？飞机再也不用飞两遍了","35","http://i1.hdslb.com/bfs/archive/3bef570f7476732b87e56d13a5dcba7336839f35.jpg","共青团中央","12132366","57916","914581","208340","59673","16667",\N,"2019-09-24 21:58:11","热点","https://b23.tv/BV1oJ411M7RS","273039"
"1107","2024-12-09 10:06:34","【朱一旦】71 每年的这一天，都会变身潮男，祭奠爱情","微博@朱一旦的枯燥生活\
YouTube：【朱一旦的枯燥生活】官方频道","485","http://i1.hdslb.com/bfs/archive/79cc7fc91580b74c2da8427deaec6089fd74c2a5.jpg","朱一旦的枯燥生活","5303342","13056","180790","40012","27079","9738",\N,"2019-09-22 18:30:40","搞笑","https://b23.tv/BV1JJ411g7N2","112314"
"1108","2024-12-09 10:06:34","小伙挑战冰岛鲨鱼肉，这鲨鱼肉远远闻上去就比鲱鱼臭好几倍","youtube频道：敬汉卿【官方频道】\
创意投稿邮箱1905387728@qq.com\
淘宝店：敬汉卿","290","http://i2.hdslb.com/bfs/archive/8930cd29b2ea4ab9f133b99231dcf42a2afcd795.jpg","敬汉卿","5084291","23514","249519","23426","5853","5976",\N,"2019-09-23 19:36:50","搞笑","https://b23.tv/BV1aJ411M7Bi","113852"
"1109","2024-12-09 10:06:34","在军训学生面前喝冰镇可乐差点被教练打","记得三连，为了这期视频真的尽力了！\
视频纯属娱乐，内容为节目效果，大部分都是休息时期拍的，训练还是很辛苦的呀！\
记得把我加入特别关注哦~\
粉丝群：329685771\
最后一段灵感创意：av30905147","337","http://i2.hdslb.com/bfs/archive/3b80f049d0bbb9b9555a4c7a264204d1fab12792.jpg","某布君","11282860","18287","573960","83345","12403","5978","浙江","2019-09-21 12:00:27","搞笑","https://b23.tv/BV1fJ411379G","121850"
"1110","2024-12-09 10:06:34","【3D/Fanwork】新人自制攻壳机动队Title短片","自制\
Director/model/material/animation/render/composite：CiZY\
MUSIC：川井憲次 - M01 謡I-Making of Cyborg\
全片从计划开始到制作完成一共经历了接近三个月的时间跨度。因为我更希望场景能完全还原我的内心想法，所以全片除了个别场景使用了城市模型资产外，其他的所有角色和场景模型以及材质，简单绑定和动画都由我自己独立完成，实际工作量比理想情况的大了很多。\
软件：ZBrush SubstancePainter Cinema4D Oct","94","http://i2.hdslb.com/bfs/archive/c924e5aff27a08988860f232ed8cd63b85aadb3c.jpg","稚原CizY","2935445","3688","320959","154988","13699","5689",\N,"2019-09-25 19:05:24","同人·手书","https://b23.tv/BV19J411K74n","344490"
"1111","2024-12-09 10:06:34","王牌特工老番茄","游戏：Agent A","953","http://i2.hdslb.com/bfs/archive/498f97dd15e2ae17a47433e9238a04ce9413442e.jpg","老番茄","9141909","49454","209098","30653","3407","3559",\N,"2019-09-20 12:00:42","单机游戏","https://b23.tv/BV19J411g7Dz","56798"
"1112","2024-12-09 10:06:34","自制海绵宝宝汽笛闹钟","-","184","http://i1.hdslb.com/bfs/archive/8c2acdea22c4eb0b5fd795c0c7da14d53485925c.jpg","手工耿","4122784","9941","200638","17682","17113","5176",\N,"2019-09-20 18:00:17","手工","https://b23.tv/BV1XJ41137Fv","72927"
"1113","2024-12-09 10:06:34","把20只螃蟹的蟹黄掏出来，做了一道秃黄油，满满的蟹黄拌饭太爽","用20只螃蟹自制一道蟹黄盖饭，这样吃简直是太幸福，太奢侈了","310","http://i0.hdslb.com/bfs/archive/c36d1ae713063f08591f2da84ca9fb3140044ef5.jpg","翔翔大作战","3465955","7330","111066","6670","3392","1972",\N,"2019-09-20 18:00:17","美食测评","https://b23.tv/BV1QJ41137kE","30789"
"1114","2024-12-09 10:06:34","试吃比帝王蟹还贵的海南红花蟹，虽然好吃但好像还是血亏。。。","视频每周二周五更新，感谢大家的支持~~~\
可以的话点个赞投个币哦爱你们么么大！\
\
BGM：\
美味 - Misaki大祥哥\
TLV - Time（Cover：MKJ）","391","http://i0.hdslb.com/bfs/archive/65556250367b7b50046acf9c9b3d27bd22767101.jpg","大祥哥来了","2930474","13754","97017","6200","3344","3547",\N,"2019-09-24 18:00:21","美食测评","https://b23.tv/BV1qJ411M7wQ","40321"
"1115","2024-12-09 10:06:34","请问up，这个三个UP主并排站着的是啥番？【阅片无数15】","想看更多的阅片无数小伙伴们转发三连搞起来哦\
更多生活中的凉风请参见 微博@凉风Kaze\
第十四期av68164927：男主是个和尚却能和漂亮妹子谈恋爱是啥番？\
第十三期av67366825：在男厕所遇到萌妹子是什么动画？ \
第十二期av66596391：男主掉泳池后重生回小学遇见一大波妹子是啥番？ \
第十一期av65727035：请问up，封面这个好想谈恋爱是啥番 \
第十期av64704564：痛失小弟弟！男主意外身亡后被改造成妹子是啥番？ \
第九期av63668779：封面这个杀UP主的是什么番？\
第八","719","http://i1.hdslb.com/bfs/archive/d91b8bdb6a45ad378d5b2256c1f4e00be77ae155.jpg","凉风Kaze","2529371","13223","161019","32827","3321","6348","上海","2019-09-25 22:00:39","动漫杂谈","https://b23.tv/BV1jJ411u7So","97353"
"1116","2024-12-09 10:06:34","一个人去唐人街吃中餐 经理看到我直接打折","谢谢大家的支持喜欢和鼓励","642","http://i0.hdslb.com/bfs/archive/28071fb9458a5d6c5d05f0a57d5c0054e42daa66.jpg","假美食po主","3609277","30713","179634","16109","3090","4585",\N,"2019-09-20 19:00:57","日常","https://b23.tv/BV1zJ41137b8","76825"
"1117","2024-12-09 10:06:34","探秘上海一顿吃了40万的餐厅，什么菜竟然这么贵！","探秘上海一顿吃了40万的餐厅，什么菜竟然这么贵！","391","http://i1.hdslb.com/bfs/archive/8807e436002f58b25cbaf96d36768b13f02d2272.jpg","我是郭杰瑞","5416887","30313","169356","12820","7916","7110",\N,"2019-09-23 11:30:12","美食侦探","https://b23.tv/BV1VJ411M7R5","42484"
"1118","2024-12-09 10:06:34","【主播真会玩八卦篇】95：黑装备不仅把自己黑没了，狂人与风还黑出了世界和平！","深度挖掘主播们的日常绯闻与萌点，为你带来最原创的主播趣事，关注主播圈的PY交易，关注微信公众号主播真会玩，合作邮箱：bd@shidatui.com 合作VX：shidatuimcn","809","http://i2.hdslb.com/bfs/archive/9e5c40727efea714f7921ac5592602b12ca9a241.jpg","小见见Zz","1776496","9321","80344","13574","3691","2315",\N,"2019-09-20 17:42:42","电子竞技","https://b23.tv/BV1UJ41137ND","99786"
"1119","2024-12-09 10:06:34","深夜撸串，大sao巧遇国外友人，最后大街上吃炸酱面吸田螺，过瘾","今天去北京，深夜准备在北京撸串，离开机场的路上遇见两个外国友人要去买转乘\
\
车票，由于不懂中文，所以请我帮她们一下，带她们到火车站，买了车票已经凌晨\
\
两点，最后一个人路边炸酱面配田螺一样很过瘾！","317","http://i0.hdslb.com/bfs/archive/8248ddd72753bc28ae3a118c94d1a5e45ba2415f.jpg","徐大sao","1542618","10077","53136","2302","831","2698",\N,"2019-09-23 18:30:49","美食测评","https://b23.tv/BV1JJ411M7xf","17247"
